episode,reward,moving_avg_reward,epsilon,loss,deliveries,steps
1583,11.4700,11.8105,0.0500,0.000076,1,250
1584,11.8400,11.8068,0.0500,0.000130,0,250
1585,11.6300,11.8011,0.0500,0.000033,0,250
1586,11.8900,11.7987,0.0500,0.000036,0,250
1587,11.7900,11.7942,0.0500,0.000065,0,250
1588,11.6700,11.7914,0.0500,0.000027,0,250
1589,11.8375,11.7832,0.0500,0.000044,0,250
1590,11.6000,11.7869,0.0500,0.000031,0,250
1591,11.8100,11.7885,0.0500,0.000052,0,250
1592,11.9500,11.7862,0.0500,0.000047,0,250
1593,11.7100,11.7771,0.0500,0.000046,0,250
1594,11.2900,11.7730,0.0500,0.000035,0,250
1595,12.0500,11.7648,0.0500,0.000045,0,250
1596,11.9300,11.7604,0.0500,0.000071,0,250
1597,12.0600,11.7583,0.0500,0.000060,0,250
1598,11.8100,11.7602,0.0500,0.000061,0,250
1599,12.0500,11.7662,0.0500,0.000038,0,250
1600,12.0000,11.7693,0.0500,0.000049,0,250
1601,11.7600,11.7793,0.0500,0.000041,0,250
1602,12.0600,11.7911,0.0500,0.000026,0,250
1603,12.0000,11.8035,0.0500,0.000020,0,250
1604,11.9200,11.8163,0.0500,0.000026,0,250
1605,11.8200,11.8409,0.0500,0.000023,0,250
1606,11.9400,11.8590,0.0500,0.000023,0,250
1607,11.6800,11.8769,0.0500,0.000022,0,250
1608,11.7800,11.8882,0.0500,0.000046,0,250
1609,11.8400,11.8978,0.0500,0.000026,0,250
1610,11.8100,11.9032,0.0500,0.000031,0,250
1611,12.0000,11.9027,0.0500,0.000031,0,250
1612,11.7800,11.9051,0.0500,0.000024,0,250
1613,11.8200,11.9036,0.0500,0.000033,0,250
1614,11.8200,11.8974,0.0500,0.000035,0,250
1615,11.9100,11.8839,0.0500,0.000079,0,250
1616,11.9200,11.8736,0.0500,0.000032,0,250
1617,11.5800,11.8630,0.0500,0.000031,0,250
1618,11.8500,11.8552,0.0500,0.000032,0,250
1619,11.9200,11.8484,0.0500,0.000049,0,250
1620,12.2200,11.8445,0.0500,0.000024,0,250
1621,11.6900,11.8466,0.0500,0.000035,0,250
1622,11.9200,11.8432,0.0500,0.000055,0,250
1623,11.7800,11.8440,0.0500,0.000024,0,250
1624,11.9600,11.8462,0.0500,0.000026,0,250
1625,12.0600,11.8508,0.0500,0.000025,0,250
1626,11.8475,11.8560,0.0500,0.000046,0,250
1627,11.8700,11.8607,0.0500,0.000050,0,250
1628,11.8300,11.8693,0.0500,0.000030,0,250
1629,11.9000,11.8769,0.0500,0.000031,0,250
1630,11.7800,11.8836,0.0500,0.000039,0,250
1631,12.0200,11.8818,0.0500,0.000025,0,250
1632,11.8600,11.8864,0.0500,0.000035,0,250
1633,11.7100,11.8889,0.0500,0.000023,0,250
1634,11.9600,11.8912,0.0500,0.000024,0,250
1635,11.7900,11.8921,0.0500,0.000035,0,250
1636,11.9100,11.8888,0.0500,0.000040,0,250
1637,11.8800,11.8868,0.0500,0.000027,0,250
1638,11.9900,11.8820,0.0500,0.000029,0,250
1639,11.9600,11.8790,0.0500,0.000033,0,250
1640,11.5900,11.8769,0.0500,0.000030,0,250
1641,11.9375,11.8772,0.0500,0.000044,0,250
1642,11.5100,11.8734,0.0500,0.000064,0,250
1643,11.5800,11.8667,0.0500,0.000034,0,250
1644,11.9100,11.8594,0.0500,0.000036,0,250
1645,11.7600,11.8516,0.0500,0.000046,0,250
1646,11.9100,11.8462,0.0500,0.000047,0,250
1647,12.0400,11.8402,0.0500,0.000069,0,250
1648,11.8300,11.8356,0.0500,0.000062,0,250
1649,12.0300,11.8279,0.0500,0.000052,0,250
1650,11.8900,11.8203,0.0500,0.000037,0,250
1651,11.9100,11.8176,0.0500,0.000035,0,250
1652,11.8300,11.8154,0.0500,0.000047,0,250
1653,12.2300,11.8199,0.0500,0.000039,0,250
1654,11.9400,11.8322,0.0500,0.000019,0,250
1655,11.8800,11.8454,0.0500,0.000034,0,250
1656,11.8100,11.8600,0.0500,0.000023,0,250
1657,11.8000,11.8736,0.0500,0.000026,0,250
1658,12.0300,11.8832,0.0500,0.000047,0,250
1659,11.5500,11.8965,0.0500,0.000057,0,250
1660,11.9800,11.9042,0.0500,0.000027,0,250
1661,11.9800,11.9098,0.0500,0.000023,0,250
1662,11.5600,11.9164,0.0500,0.000033,0,250
1663,11.7600,11.9171,0.0500,0.000040,0,250
1664,11.7400,11.9066,0.0500,0.000051,0,250
1665,11.6100,11.8938,0.0500,0.000034,0,250
1666,11.8875,11.8771,0.0500,0.000040,0,250
1667,11.8900,11.8622,0.0500,0.000025,0,250
1668,11.4600,11.8506,0.0500,0.000035,0,250
1669,12.0400,11.8312,0.0500,0.000044,0,250
1670,11.8800,11.8216,0.0500,0.000040,0,250
1671,12.1000,11.8101,0.0500,0.000049,0,250
1672,11.9800,11.7991,0.0500,0.000042,0,250
1673,11.7000,11.7949,0.0500,0.000024,0,250
1674,11.8900,11.7949,0.0500,0.000029,0,250
1675,11.9400,11.7984,0.0500,0.000051,0,250
1676,12.0500,11.8079,0.0500,0.000026,0,250
1677,11.5600,11.8182,0.0500,0.000045,0,250
1678,11.5500,11.8243,0.0500,0.000036,0,250
1679,11.9400,11.8370,0.0500,0.000029,0,250
1680,12.0100,11.8439,0.0500,0.000028,0,250
1681,11.8500,11.8530,0.0500,0.000032,0,250
1682,11.9700,11.8584,0.0500,0.000054,0,250
1683,11.8500,11.8595,0.0500,0.000041,0,250
1684,11.8100,11.8628,0.0500,0.000032,0,250
1685,11.9100,11.8637,0.0500,0.000040,0,250
1686,12.0000,11.8610,0.0500,0.000024,0,250
1687,11.7300,11.8562,0.0500,0.000028,0,250
1688,12.0200,11.8564,0.0500,0.000043,0,250
1689,11.7900,11.8604,0.0500,0.000029,0,250
1690,11.3100,11.8639,0.0500,0.000033,0,250
1691,12.0900,11.8591,0.0500,0.000060,0,250
1692,11.9500,11.8592,0.0500,0.000024,0,250
1693,11.7300,11.8592,0.0500,0.000034,0,250
1694,11.9400,11.8565,0.0500,0.000050,0,250
1695,11.9600,11.8559,0.0500,0.000037,0,250
1696,11.6600,11.8561,0.0500,0.000034,0,250
1697,11.7800,11.8534,0.0500,0.000037,0,250
1698,11.9300,11.8495,0.0500,0.000037,0,250
1699,11.8800,11.8400,0.0500,0.000026,0,250
1700,11.5500,11.8329,0.0500,0.000042,0,250
1701,12.1400,11.8352,0.0500,0.000025,0,250
1702,11.9300,11.8356,0.0500,0.000032,0,250
1703,11.7000,11.8360,0.0500,0.000070,0,250
1704,11.6600,11.8373,0.0500,0.000028,0,250
1705,12.0300,11.8345,0.0500,0.000029,0,250
1706,12.0200,11.8319,0.0500,0.000028,0,250
1707,12.3100,11.8363,0.0500,0.000051,1,250
1708,11.9700,11.8455,0.0500,0.000049,0,250
1709,10.7300,11.8560,0.0500,0.000030,0,250
1710,12.0500,11.8541,0.0500,0.000033,0,250
1711,11.8000,11.8548,0.0500,0.000032,0,250
1712,11.6900,11.8516,0.0500,0.000042,0,250
1713,11.8300,11.8462,0.0500,0.000062,0,250
1714,11.4800,11.8424,0.0500,0.000069,0,250
1715,11.9900,11.8396,0.0500,0.000040,0,250
1716,11.8700,11.8357,0.0500,0.000054,0,250
1717,11.7600,11.8267,0.0500,0.000040,0,250
1718,11.9200,11.8069,0.0500,0.000089,0,250
1719,11.8300,11.7862,0.0500,0.000043,0,250
1720,11.8000,11.7880,0.0500,0.000032,0,250
1721,11.9900,11.7823,0.0500,0.000034,0,250
1722,11.7300,11.7819,0.0500,0.000034,0,250
1723,11.8200,11.7843,0.0500,0.000030,0,250
1724,11.8900,11.7853,0.0500,0.000045,0,250
1725,11.8200,11.7922,0.0500,0.000024,0,250
1726,11.8800,11.7978,0.0500,0.000026,0,250
1727,11.6000,11.8050,0.0500,0.000037,0,250
1728,12.0100,11.8161,0.0500,0.000046,0,250
1729,11.4500,11.8286,0.0500,0.000028,0,250
1730,12.0000,11.8263,0.0500,0.000027,0,250
1731,11.9800,11.8285,0.0500,0.000046,0,250
1732,11.8900,11.8287,0.0500,0.000024,0,250
1733,11.9100,11.8301,0.0500,0.000023,0,250
1734,11.7800,11.8325,0.0500,0.000035,0,250
1735,11.8200,11.8297,0.0500,0.000021,0,250
1736,11.8700,11.8286,0.0500,0.000042,0,250
1737,12.0400,11.8273,0.0500,0.000032,0,250
1738,11.5500,11.8320,0.0500,0.000059,0,250
1739,11.6400,11.8312,0.0500,0.000022,0,250
1740,11.2700,11.8361,0.0500,0.000034,0,250
1741,11.9700,11.8317,0.0500,0.000055,0,250
1742,11.8600,11.8273,0.0500,0.000038,0,250
1743,11.4100,11.8210,0.0500,0.000065,0,250
1744,11.8700,11.8088,0.0500,0.000051,0,250
1745,11.8900,11.7986,0.0500,0.000053,0,250
1746,11.3700,11.7891,0.0500,0.000064,0,250
1747,11.9100,11.7747,0.0500,0.000045,0,250
1748,11.7800,11.7546,0.0500,0.000068,0,250
1749,12.0800,11.7414,0.0500,0.000063,0,250
1750,12.1375,11.7307,0.0500,0.000062,0,250
1751,11.6400,11.7360,0.0500,0.000056,0,250
1752,11.8900,11.7381,0.0500,0.000093,0,250
1753,11.7800,11.7407,0.0500,0.000078,0,250
1754,11.7800,11.7521,0.0500,0.000092,0,250
1755,11.6900,11.7617,0.0500,0.000044,0,250
1756,11.9500,11.7686,0.0500,0.000042,0,250
1757,11.8600,11.7862,0.0500,0.000029,0,250
1758,12.0200,11.8047,0.0500,0.000026,0,250
1759,12.0400,11.8233,0.0500,0.000028,0,250
1760,11.9700,11.8371,0.0500,0.000029,0,250
1761,11.9000,11.8405,0.0500,0.000035,0,250
1762,12.0700,11.8498,0.0500,0.000030,0,250
1763,11.7700,11.8606,0.0500,0.000033,0,250
1764,12.1300,11.8677,0.0500,0.000030,0,250
1765,12.0100,11.8791,0.0500,0.000059,0,250
1766,11.7400,11.8957,0.0500,0.000027,0,250
1767,11.7100,11.9044,0.0500,0.000040,0,250
1768,11.5200,11.9122,0.0500,0.000044,0,250
1769,11.8400,11.9125,0.0500,0.000056,0,250
1770,12.1500,11.9112,0.0500,0.000034,1,250
1771,11.8000,11.9134,0.0500,0.000036,0,250
1772,11.6600,11.9120,0.0500,0.000104,0,250
1773,11.7000,11.9047,0.0500,0.000038,0,250
1774,11.4100,11.8968,0.0500,0.000040,0,250
1775,11.8000,11.8782,0.0500,0.000033,0,250
1776,11.6700,11.8543,0.0500,0.000066,0,250
1777,12.1975,11.8318,0.0500,0.000051,0,250
1778,11.2375,11.8157,0.0500,0.000056,0,250
1779,11.8800,11.8017,0.0500,0.000061,0,250
1780,11.7800,11.7902,0.0500,0.000044,0,250
1781,11.9600,11.7731,0.0500,0.000043,0,250
1782,11.8400,11.7587,0.0500,0.000059,0,250
1783,11.9900,11.7501,0.0500,0.000054,1,250
1784,11.9000,11.7452,0.0500,0.000041,0,250
1785,11.8800,11.7523,0.0500,0.000057,0,250
1786,11.8300,11.7624,0.0500,0.000045,0,250
1787,11.6400,11.7747,0.0500,0.000108,0,250
1788,11.8200,11.7766,0.0500,0.000052,0,250
1789,11.8700,11.7872,0.0500,0.000044,1,250
1790,11.6300,11.7972,0.0500,0.000127,0,250
1791,11.1200,11.8095,0.0500,0.000131,0,250
1792,11.8000,11.8117,0.0500,0.000231,0,250
1793,12.2400,11.8118,0.0500,0.000137,0,250
1794,11.7600,11.8114,0.0500,0.000026,0,250
1795,11.9200,11.8048,0.0500,0.000134,0,250
1796,12.0400,11.7977,0.0500,0.000198,0,250
1797,12.0900,11.7912,0.0500,0.000066,0,250
1798,11.4200,11.7947,0.0500,0.000079,0,250
1799,11.8800,11.7884,0.0500,0.000043,0,250
1800,11.9100,11.7823,0.0500,0.000037,0,250
1801,12.1475,11.7805,0.0500,0.000031,0,250
1802,12.0300,11.7974,0.0500,0.000046,0,250
1803,11.8700,11.8170,0.0500,0.000030,0,250
1804,11.8000,11.8303,0.0500,0.000032,0,250
1805,12.0300,11.8455,0.0500,0.000031,0,250
1806,11.6100,11.8614,0.0500,0.000099,1,250
1807,11.6000,11.8709,0.0500,0.000057,0,250
1808,11.9600,11.8709,0.0500,0.000043,0,250
1809,11.3500,11.8804,0.0500,0.000087,0,250
1810,11.9300,11.8845,0.0500,0.000023,0,250
1811,12.1200,11.8860,0.0500,0.000116,0,250
1812,11.5900,11.8769,0.0500,0.000071,0,250
1813,11.4600,11.8611,0.0500,0.000047,0,250
1814,12.0900,11.8449,0.0500,0.000069,0,250
1815,11.5200,11.8313,0.0500,0.000043,0,250
1816,12.0200,11.8114,0.0500,0.000051,0,250
1817,12.0000,11.7999,0.0500,0.000095,0,250
1818,11.9300,11.7973,0.0500,0.000040,0,250
1819,11.8900,11.7891,0.0500,0.000058,0,250
1820,12.0200,11.7915,0.0500,0.000046,0,250
1821,11.7300,11.7946,0.0500,0.000042,0,250
1822,12.0700,11.7941,0.0500,0.000025,0,250
1823,11.7500,11.8028,0.0500,0.000034,0,250
1824,11.9700,11.8185,0.0500,0.000034,0,250
1825,12.0400,11.8301,0.0500,0.000031,0,250
1826,12.0400,11.8520,0.0500,0.000026,0,250
1827,11.8700,11.8700,0.0500,0.000026,0,250
1828,11.9100,11.8827,0.0500,0.000045,0,250
1829,11.4675,11.8955,0.0500,0.000040,0,250
1830,11.6100,11.8987,0.0500,0.000045,0,250
1831,11.8000,11.8969,0.0500,0.000058,0,250
1832,11.4900,11.8996,0.0500,0.000043,0,250
1833,12.0100,11.8918,0.0500,0.000036,0,250
1834,11.7100,11.8837,0.0500,0.000067,0,250
1835,11.7000,11.8742,0.0500,0.000047,0,250
1836,11.9800,11.8560,0.0500,0.000075,0,250
1837,11.8700,11.8371,0.0500,0.000036,0,250
1838,11.7475,11.8195,0.0500,0.000040,0,250
1839,11.8600,11.8004,0.0500,0.000043,0,250
1840,11.9900,11.7895,0.0500,0.000038,0,250
1841,11.9600,11.7865,0.0500,0.000042,0,250
1842,11.7000,11.7844,0.0500,0.000032,0,250
1843,12.0700,11.7902,0.0500,0.000037,0,250
1844,11.7800,11.7940,0.0500,0.000033,0,250
1845,11.8800,11.8011,0.0500,0.000060,0,250
1846,11.9100,11.8134,0.0500,0.000034,0,250
1847,12.0700,11.8256,0.0500,0.000048,0,250
1848,11.7700,11.8398,0.0500,0.000021,0,250
1849,11.9600,11.8559,0.0500,0.000060,0,250
1850,11.7500,11.8690,0.0500,0.000060,0,250
1851,12.0700,11.8759,0.0500,0.000049,0,250
1852,11.6300,11.8824,0.0500,0.000060,0,250
1853,11.9900,11.8860,0.0500,0.000056,0,250
1854,11.8575,11.8882,0.0500,0.000045,0,250
1855,11.8400,11.8905,0.0500,0.000043,0,250
1856,11.9700,11.8906,0.0500,0.000037,0,250
1857,11.9600,11.8920,0.0500,0.000030,0,250
1858,11.9000,11.8903,0.0500,0.000036,0,250
1859,11.9900,11.8897,0.0500,0.000041,0,250
1860,11.9400,11.8884,0.0500,0.000053,0,250
1861,11.7500,11.8913,0.0500,0.000037,1,250
1862,11.6100,11.8900,0.0500,0.000053,0,250
1863,11.7100,11.8892,0.0500,0.000038,0,250
1864,11.6200,11.8864,0.0500,0.000053,0,250
1865,12.0300,11.8804,0.0500,0.000163,0,250
1866,11.6500,11.8767,0.0500,0.000044,0,250
1867,11.8800,11.8692,0.0500,0.000036,0,250
1868,11.9700,11.8621,0.0500,0.000120,0,250
1869,11.7300,11.8543,0.0500,0.000078,0,250
1870,12.0300,11.8436,0.0500,0.000133,0,250
1871,12.0300,11.8319,0.0500,0.000039,0,250
1872,11.9300,11.8263,0.0500,0.000029,0,250
1873,11.8700,11.8240,0.0500,0.000057,0,250
1874,11.7700,11.8261,0.0500,0.000040,0,250
1875,11.7400,11.8321,0.0500,0.000029,0,250
1876,12.0000,11.8333,0.0500,0.000025,0,250
1877,12.0200,11.8412,0.0500,0.000024,0,250
1878,11.9700,11.8513,0.0500,0.000033,0,250
1879,11.8800,11.8607,0.0500,0.000030,0,250
1880,11.9700,11.8742,0.0500,0.000025,0,250
1881,11.9475,11.8862,0.0500,0.000026,0,250
1882,11.9600,11.8946,0.0500,0.000033,0,250
1883,11.6500,11.9001,0.0500,0.000024,0,250
1884,11.5500,11.9017,0.0500,0.000044,0,250
1885,11.5900,11.8997,0.0500,0.000033,0,250
1886,11.7000,11.8991,0.0500,0.000036,0,250
1887,11.9200,11.8920,0.0500,0.000057,0,250
1888,11.8300,11.8824,0.0500,0.000044,0,250
1889,12.0500,11.8715,0.0500,0.000054,0,250
1890,11.6800,11.8608,0.0500,0.000047,0,250
1891,11.9400,11.8478,0.0500,0.000035,0,250
1892,11.9000,11.8355,0.0500,0.000046,0,250
1893,11.9100,11.8223,0.0500,0.000025,0,250
1894,12.2000,11.8139,0.0500,0.000044,0,250
1895,12.1800,11.8143,0.0500,0.000151,1,250
1896,11.5600,11.8220,0.0500,0.000036,0,250
1897,11.4800,11.8313,0.0500,0.000040,0,250
1898,11.7500,11.8372,0.0500,0.000035,0,250
1899,11.4200,11.8438,0.0500,0.000039,0,250
1900,12.3600,11.8423,0.0500,0.000070,1,250
1901,11.9375,11.8505,0.0500,0.000053,0,250
1902,12.0100,11.8588,0.0500,0.000138,0,250
1903,11.4100,11.8688,0.0500,0.000038,0,250
1904,12.0900,11.8711,0.0500,0.000110,0,250
1905,11.9100,11.8659,0.0500,0.000096,0,250
1906,11.8900,11.8521,0.0500,0.000074,0,250
1907,11.7700,11.8430,0.0500,0.000086,0,250
1908,11.9700,11.8411,0.0500,0.000036,0,250
1909,12.1000,11.8423,0.0500,0.000045,0,250
1910,11.9500,11.8566,0.0500,0.000026,0,250
1911,12.0475,11.8600,0.0500,0.000025,0,250
1912,11.5700,11.8645,0.0500,0.000051,0,250
1913,11.4100,11.8635,0.0500,0.000048,0,250
1914,11.8000,11.8675,0.0500,0.000030,0,250
1915,11.7100,11.8697,0.0500,0.000057,0,250
1916,11.8800,11.8726,0.0500,0.000047,0,250
1917,11.8600,11.8721,0.0500,0.000036,0,250
1918,11.8400,11.8696,0.0500,0.000073,0,250
1919,11.7400,11.8636,0.0500,0.000041,0,250
1920,12.0800,11.8472,0.0500,0.000048,0,250
1921,11.2200,11.8362,0.0500,0.000062,0,250
1922,11.8700,11.8158,0.0500,0.000039,0,250
1923,12.2400,11.8028,0.0500,0.000034,0,250
1924,12.0400,11.7981,0.0500,0.000030,0,250
1925,12.0275,11.7988,0.0500,0.000030,0,250
1926,11.5100,11.8046,0.0500,0.000032,0,250
1927,12.0000,11.8068,0.0500,0.000049,0,250
1928,12.0200,11.8095,0.0500,0.000040,0,250
1929,11.4100,11.8153,0.0500,0.000029,0,250
1930,11.7900,11.8214,0.0500,0.000038,0,250
1931,12.1300,11.8233,0.0500,0.000031,0,250
1932,11.5000,11.8425,0.0500,0.000056,0,250
1933,11.8400,11.8551,0.0500,0.000041,0,250
1934,11.7100,11.8554,0.0500,0.000048,0,250
1935,11.9800,11.8500,0.0500,0.000033,0,250
1936,11.9500,11.8409,0.0500,0.000029,0,250
1937,11.9800,11.8399,0.0500,0.000036,0,250
1938,11.8700,11.8373,0.0500,0.000075,0,250
1939,11.8900,11.8315,0.0500,0.000045,0,250
1940,11.6800,11.8337,0.0500,0.000035,0,250
1941,11.7400,11.8377,0.0500,0.000038,0,250
1942,12.0475,11.8287,0.0500,0.000037,0,250
1943,11.8800,11.8289,0.0500,0.000114,1,250
1944,11.8900,11.8335,0.0500,0.000113,0,250
1945,11.8900,11.8432,0.0500,0.000060,0,250
1946,11.9700,11.8525,0.0500,0.000084,0,250
1947,11.2075,11.8576,0.0500,0.000117,0,250
1948,11.8675,11.8551,0.0500,0.000135,0,250
1949,11.2200,11.8542,0.0500,0.000049,0,250
1950,11.8200,11.8417,0.0500,0.000068,0,250
1951,11.6400,11.8317,0.0500,0.000055,0,250
1952,11.8600,11.8246,0.0500,0.000131,0,250
1953,11.6600,11.8102,0.0500,0.000042,0,250
1954,11.7600,11.7932,0.0500,0.000034,0,250
1955,11.6700,11.7731,0.0500,0.000035,0,250
1956,11.9000,11.7516,0.0500,0.000056,0,250
1957,11.8100,11.7293,0.0500,0.000052,0,250
1958,11.9600,11.7207,0.0500,0.000034,0,250
1959,12.1100,11.7131,0.0500,0.000053,0,250
1960,12.0800,11.7211,0.0500,0.000028,0,250
1961,11.9700,11.7303,0.0500,0.000041,0,250
1962,11.4300,11.7437,0.0500,0.000040,0,250
1963,12.1200,11.7548,0.0500,0.000033,0,250
1964,11.8100,11.7726,0.0500,0.000033,0,250
1965,12.0400,11.7923,0.0500,0.000051,0,250
1966,11.9200,11.8178,0.0500,0.000028,0,250
1967,11.8400,11.8443,0.0500,0.000025,0,250
1968,12.0200,11.8650,0.0500,0.000035,0,250
1969,12.1200,11.8854,0.0500,0.000025,0,250
1970,11.9000,11.8970,0.0500,0.000049,0,250
1971,11.5000,11.9042,0.0500,0.000074,0,250
1972,11.8300,11.9034,0.0500,0.000041,0,250
1973,11.9000,11.9109,0.0500,0.000025,0,250
1974,11.9300,11.9116,0.0500,0.000051,0,250
1975,11.8800,11.9130,0.0500,0.000034,0,250
1976,11.9500,11.9091,0.0500,0.000046,0,250
1977,11.9800,11.9053,0.0500,0.000073,0,250
1978,12.1300,11.9026,0.0500,0.000032,0,250
1979,11.9200,11.9004,0.0500,0.000026,0,250
1980,11.9200,11.8961,0.0500,0.000039,0,250
1981,12.0600,11.8938,0.0500,0.000034,0,250
1982,11.5100,11.9018,0.0500,0.000023,0,250
1983,12.0200,11.9026,0.0500,0.000050,0,250
1984,11.6900,11.9068,0.0500,0.000066,0,250
1985,12.1400,11.9074,0.0500,0.000075,0,250
1986,11.5500,11.9122,0.0500,0.000050,0,250
1987,11.9300,11.9127,0.0500,0.000033,0,250
1988,11.8500,11.9113,0.0500,0.000041,0,250
1989,11.8500,11.9060,0.0500,0.000029,0,250
1990,11.9500,11.9020,0.0500,0.000035,0,250
1991,12.0600,11.8981,0.0500,0.000059,0,250
1992,12.0200,11.8886,0.0500,0.000046,0,250
1993,11.8200,11.8874,0.0500,0.000027,0,250
1994,11.9400,11.8830,0.0500,0.000030,0,250
1995,11.7800,11.8835,0.0500,0.000045,0,250
1996,11.7300,11.8778,0.0500,0.000074,0,250
1997,11.4675,11.8779,0.0500,0.000045,0,250
1998,11.4775,11.8739,0.0500,0.000044,0,250
1999,11.5900,11.8689,0.0500,0.000050,0,250
2000,11.9200,11.8621,0.0500,0.000053,0,250
2001,11.7300,11.8546,0.0500,0.000099,0,250
2002,11.9000,11.8439,0.0500,0.000043,0,250
2003,11.8600,11.8268,0.0500,0.000110,0,250
2004,11.9800,11.8122,0.0500,0.000038,0,250
2005,11.7600,11.7954,0.0500,0.000036,0,250
2006,11.6800,11.7821,0.0500,0.000084,0,250
2007,11.6000,11.7664,0.0500,0.000051,0,250
2008,12.0500,11.7567,0.0500,0.000073,0,250
2009,11.9500,11.7565,0.0500,0.000038,0,250
2010,12.0600,11.7624,0.0500,0.000082,0,250
2011,11.9900,11.7701,0.0500,0.000048,0,250
2012,11.7500,11.7836,0.0500,0.000044,0,250
2013,11.9100,11.7969,0.0500,0.000044,0,250
2014,11.8800,11.8102,0.0500,0.000038,0,250
2015,11.8900,11.8222,0.0500,0.000041,0,250
2016,12.0900,11.8356,0.0500,0.000050,0,250
2017,11.8000,11.8537,0.0500,0.000049,0,250
2018,12.0800,11.8724,0.0500,0.000055,0,250
2019,11.8000,11.8857,0.0500,0.000034,0,250
2020,11.7200,11.8939,0.0500,0.000041,0,250
2021,11.9000,11.8973,0.0500,0.000050,0,250
2022,11.4800,11.8972,0.0500,0.000042,0,250
2023,12.1400,11.8959,0.0500,0.000033,0,250
2024,11.4000,11.8964,0.0500,0.000051,0,250
2025,11.4500,11.8931,0.0500,0.000040,0,250
2026,12.0900,11.8841,0.0500,0.000078,0,250
2027,12.1100,11.8710,0.0500,0.000040,0,250
2028,11.9400,11.8590,0.0500,0.000064,0,250
2029,12.0500,11.8453,0.0500,0.000051,0,250
2030,12.1200,11.8356,0.0500,0.000027,0,250
2031,12.0200,11.8333,0.0500,0.000032,0,250
2032,11.7100,11.8331,0.0500,0.000054,0,250
2033,11.4000,11.8379,0.0500,0.000042,0,250
2034,11.8700,11.8330,0.0500,0.000054,0,250
2035,11.8400,11.8376,0.0500,0.000061,0,250
2036,12.0300,11.8505,0.0500,0.000029,0,250
2037,11.8000,11.8628,0.0500,0.000033,0,250
2038,11.8000,11.8689,0.0500,0.000060,0,250
2039,11.8000,11.8750,0.0500,0.000050,0,250
2040,11.9300,11.8761,0.0500,0.000043,0,250
2041,11.8400,11.8713,0.0500,0.000066,0,250
2042,11.8100,11.8635,0.0500,0.000042,0,250
2043,11.8700,11.8544,0.0500,0.000047,0,250
2044,11.9400,11.8574,0.0500,0.000058,0,250
2045,11.9200,11.8564,0.0500,0.000053,0,250
2046,12.0000,11.8523,0.0500,0.000057,0,250
2047,12.0100,11.8485,0.0500,0.000070,0,250
2048,11.7200,11.8499,0.0500,0.000097,0,250
2049,11.9900,11.8519,0.0500,0.000032,0,250
2050,11.8800,11.8583,0.0500,0.000039,0,250
2051,11.9500,11.8661,0.0500,0.000040,0,250
2052,11.9100,11.8768,0.0500,0.000045,0,250
2053,11.4000,11.8875,0.0500,0.000061,0,250
2054,12.0800,11.8888,0.0500,0.000085,0,250
2055,12.0600,11.8908,0.0500,0.000032,0,250
2056,11.7500,11.8934,0.0500,0.000034,0,250
2057,11.2700,11.8938,0.0500,0.000080,0,250
2058,11.6600,11.8847,0.0500,0.000049,0,250
2059,11.3300,11.8758,0.0500,0.000071,0,250
2060,11.9700,11.8584,0.0500,0.000059,0,250
2061,11.7800,11.8424,0.0500,0.000073,0,250
2062,11.7200,11.8236,0.0500,0.000075,0,250
2063,11.8700,11.8019,0.0500,0.000052,0,250
2064,11.9000,11.7896,0.0500,0.000041,0,250
2065,11.6100,11.7741,0.0500,0.000102,0,250
2066,11.9200,11.7527,0.0500,0.000076,0,250
2067,12.0800,11.7355,0.0500,0.000067,0,250
2068,12.0200,11.7338,0.0500,0.000069,0,250
2069,11.7900,11.7363,0.0500,0.000044,0,250
2070,11.7200,11.7500,0.0500,0.000064,0,250
2071,11.6200,11.7603,0.0500,0.000054,1,250
2072,11.8500,11.7707,0.0500,0.000096,0,250
2073,11.7000,11.7843,0.0500,0.000046,0,250
2074,12.1500,11.7915,0.0500,0.000061,1,250
2075,10.6900,11.8030,0.0500,0.000232,0,250
2076,11.9000,11.8098,0.0500,0.000068,0,250
2077,11.0600,11.8147,0.0500,0.000137,0,250
2078,11.4600,11.8013,0.0500,0.000093,0,250
2079,11.6500,11.7787,0.0500,0.000108,0,250
2080,11.9300,11.7501,0.0500,0.000055,0,250
2081,12.2500,11.7261,0.0500,0.000110,0,250
2082,11.7800,11.7100,0.0500,0.000060,0,250
2083,12.0400,11.6919,0.0500,0.000138,0,250
2084,11.9800,11.6789,0.0500,0.000083,0,250
2085,11.9800,11.6617,0.0500,0.000035,0,250
2086,12.3100,11.6666,0.0500,0.000040,1,250
2087,11.9000,11.6758,0.0500,0.000046,0,250
2088,11.2800,11.7036,0.0500,0.000069,0,250
2089,11.8400,11.7352,0.0500,0.000140,0,250
2090,11.7200,11.7701,0.0500,0.000060,0,250
2091,12.1100,11.8008,0.0500,0.000169,0,250
2092,11.5600,11.8238,0.0500,0.000063,0,250
2093,11.6100,11.8453,0.0500,0.000066,0,250
2094,11.9700,11.8591,0.0500,0.000140,0,250
2095,11.5600,11.8745,0.0500,0.000073,0,250
2096,11.9800,11.8728,0.0500,0.000062,0,250
2097,11.9600,11.8637,0.0500,0.000086,0,250
2098,11.8700,11.8468,0.0500,0.000042,0,250
2099,11.8300,11.8376,0.0500,0.000058,1,250
